Date,Open,High,Low,Close,Adj Close,Volume
2018-02-13,40.48749923706055,41.1875,40.412498474121094,41.084999084472656,39.346649169921875,130196800
2018-02-14,40.7599983215332,41.8849983215332,40.720001220703125,41.842498779296875,40.07209777832031,162579600
2018-02-15,42.4474983215332,43.272499084472656,42.25,43.247501373291016,41.41764831542969,204588800
2018-02-16,43.09000015258789,43.70500183105469,42.942501068115234,43.10749816894531,41.28357696533203,160704400
2018-02-20,43.01250076293945,43.564998626708984,42.85499954223633,42.962501525878906,41.144710540771484,135722000
2018-02-21,43.20750045776367,43.529998779296875,42.752498626708984,42.76750183105469,40.957969665527344,149886400
2018-02-22,42.95000076293945,43.48749923706055,42.9275016784668,43.125,41.30033874511719,123967600
2018-02-23,43.41749954223633,43.912498474121094,43.3849983215332,43.875,42.01860046386719,135249600
2018-02-26,44.087501525878906,44.84749984741211,44.0525016784668,44.74250030517578,42.849403381347656,152648800
2018-02-27,44.775001525878906,45.119998931884766,44.540000915527344,44.59749984741211,42.71053695678711,155712400
2018-02-28,44.814998626708984,45.154998779296875,44.51250076293945,44.529998779296875,42.6458854675293,151128400
2018-03-01,44.6349983215332,44.94499969482422,43.165000915527344,43.75,41.898887634277344,195208000
2018-03-02,43.20000076293945,44.07500076293945,43.11249923706055,44.0525016784668,42.1885986328125,153816000
2018-03-05,43.8025016784668,44.435001373291016,43.630001068115234,44.20500183105469,42.33463668823242,113605600
2018-03-06,44.477500915527344,44.5625,44.032501220703125,44.16749954223633,42.298728942871094,95154000
2018-03-07,43.73500061035156,43.962501525878906,43.567501068115234,43.75749969482422,41.90606689453125,126814000
2018-03-08,43.869998931884766,44.279998779296875,43.76750183105469,44.23500061035156,42.36336898803711,95096400
2018-03-09,44.4900016784668,45.0,44.34749984741211,44.994998931884766,43.091209411621094,128740800
2018-03-12,45.0724983215332,45.59749984741211,45.0525016784668,45.43000030517578,43.507808685302734,128828400
2018-03-13,45.647499084472656,45.875,44.810001373291016,44.99250030517578,43.08881759643555,126774000
2018-03-14,45.08000183105469,45.130001068115234,44.45249938964844,44.61000061035156,42.722511291503906,117473600
2018-03-15,44.625,45.060001373291016,44.51750183105469,44.662498474121094,42.77278518676758,90975200
2018-03-16,44.662498474121094,44.779998779296875,44.404998779296875,44.505001068115234,42.6219482421875,157618800
2018-03-19,44.33000183105469,44.36750030517578,43.415000915527344,43.82500076293945,41.970726013183594,133787200
2018-03-20,43.810001373291016,44.20000076293945,43.73500061035156,43.810001373291016,41.95635223388672,78597600
2018-03-21,43.7599983215332,43.772499084472656,42.814998626708984,42.817501068115234,41.00584030151367,148219600
2018-03-22,42.5,43.16999816894531,42.150001525878906,42.212501525878906,40.42643737792969,165963200
2018-03-23,42.09749984741211,42.47999954223633,41.23500061035156,41.23500061035156,39.49029541015625,164115200
2018-03-26,42.01750183105469,43.275001525878906,41.61000061035156,43.192501068115234,41.3649787902832,150164800
2018-03-27,43.41999816894531,43.787498474121094,41.72999954223633,42.084999084472656,40.30433654785156,163690400
2018-03-28,41.8125,42.505001068115234,41.29750061035156,41.619998931884766,39.85902404785156,166674000
2018-03-29,41.95249938964844,42.9375,41.724998474121094,41.94499969482422,40.17026138305664,153594000
2018-04-02,41.65999984741211,42.23500061035156,41.11750030517578,41.66999816894531,39.90690231323242,150347200
2018-04-03,41.90999984741211,42.1875,41.220001220703125,42.09749984741211,40.316307067871094,121112000
2018-04-04,41.220001220703125,43.002498626708984,41.192501068115234,42.90250015258789,41.08724594116211,138422000
2018-04-05,43.14500045776367,43.557498931884766,43.02000045776367,43.20000076293945,41.372161865234375,107732800
2018-04-06,42.74250030517578,43.119998931884766,42.04999923706055,42.095001220703125,40.31391906738281,140021200
2018-04-09,42.470001220703125,43.272499084472656,42.462501525878906,42.51250076293945,40.7137565612793,116070800
2018-04-10,43.25,43.5,42.88249969482422,43.3125,41.47990417480469,113634400
2018-04-11,43.057498931884766,43.47999954223633,42.92499923706055,43.11000061035156,41.285980224609375,89726400
2018-04-12,43.352500915527344,43.75,43.2599983215332,43.53499984741211,41.692989349365234,91557200
2018-04-13,43.69499969482422,43.959999084472656,43.462501525878906,43.682498931884766,41.83425521850586,100497200
2018-04-16,43.75749969482422,44.04750061035156,43.70750045776367,43.95500183105469,42.095211029052734,86313600
2018-04-17,44.122501373291016,44.73500061035156,44.102500915527344,44.560001373291016,42.674625396728516,106421600
2018-04-18,44.45249938964844,44.70500183105469,44.220001220703125,44.459999084472656,42.5788459777832,83018000
2018-04-19,43.439998626708984,43.84749984741211,43.165000915527344,43.20000076293945,41.372161865234375,139235200
2018-04-20,42.650001525878906,42.80500030517578,41.35749816894531,41.43000030517578,39.67704772949219,261964400
2018-04-23,41.70750045776367,41.72999954223633,41.022499084472656,41.310001373291016,39.562129974365234,146062000
2018-04-24,41.41749954223633,41.58250045776367,40.30500030517578,40.73500061035156,39.01145553588867,134768000
2018-04-25,40.654998779296875,41.35499954223633,40.602500915527344,40.912498474121094,39.18144989013672,113528400
2018-04-26,41.029998779296875,41.432498931884766,40.842498779296875,41.05500030517578,39.31791305541992,111852000
2018-04-27,41.0,41.08250045776367,40.157501220703125,40.58000183105469,38.863014221191406,142623200
2018-04-30,40.532501220703125,41.814998626708984,40.459999084472656,41.314998626708984,39.566917419433594,169709600
2018-05-01,41.602500915527344,42.29999923706055,41.317501068115234,42.275001525878906,40.486305236816406,214277600
2018-05-02,43.807498931884766,44.4375,43.45000076293945,44.14250183105469,42.274784088134766,266157600
2018-05-03,43.970001220703125,44.375,43.61000061035156,44.22249984741211,42.35139465332031,136272800
2018-05-04,44.5625,46.0625,44.54249954223633,45.95750045776367,44.01298141479492,224805200
2018-05-07,46.29499816894531,46.91749954223633,46.1875,46.290000915527344,44.331424713134766,169805600
2018-05-08,46.247501373291016,46.55500030517578,45.91749954223633,46.51250076293945,44.54451370239258,113611200
2018-05-09,46.63750076293945,46.849998474121094,46.30500030517578,46.84000015258789,44.858150482177734,92844800
2018-05-10,46.935001373291016,47.592498779296875,46.912498474121094,47.5099983215332,45.49980163574219,111957200
2018-05-11,47.372501373291016,47.51499938964844,46.86249923706055,47.147499084472656,45.326744079589844,104848800
2018-05-14,47.252498626708984,47.38249969482422,46.96500015258789,47.037498474121094,45.22099685668945,83115200
2018-05-15,46.69499969482422,46.76750183105469,46.275001525878906,46.61000061035156,44.81000900268555,94780800
2018-05-16,46.51750183105469,47.1150016784668,46.5,47.04499816894531,45.228214263916016,76732400
2018-05-17,47.0,47.227500915527344,46.59000015258789,46.747501373291016,44.942203521728516,69176000
2018-05-18,46.79750061035156,46.95249938964844,46.532501220703125,46.57749938964844,44.77876281738281,73190800
2018-05-21,47.0,47.317501068115234,46.727500915527344,46.907501220703125,45.09601974487305,73603200
2018-05-22,47.095001220703125,47.220001220703125,46.69499969482422,46.790000915527344,44.98305892944336,60962800
2018-05-23,46.587501525878906,47.125,46.439998626708984,47.09000015258789,45.27147674560547,80233600
2018-05-24,47.192501068115234,47.209999084472656,46.5525016784668,47.037498474121094,45.22099685668945,92936000
2018-05-25,47.057498931884766,47.412498474121094,46.912498474121094,47.14500045776367,45.3243522644043,69844000
2018-05-29,46.900001525878906,47.1875,46.717498779296875,46.974998474121094,45.16091537475586,90056400
2018-05-30,46.93000030517578,47.0,46.69499969482422,46.875,45.06477355957031,74762000
2018-05-31,46.80500030517578,47.057498931884766,46.53499984741211,46.717498779296875,44.913352966308594,109931200
2018-06-01,46.997501373291016,47.564998626708984,46.9375,47.560001373291016,45.72332763671875,93770000
2018-06-04,47.90999984741211,48.35499954223633,47.837501525878906,47.95750045776367,46.105472564697266,105064800
2018-06-05,48.26750183105469,48.48500061035156,48.09000015258789,48.32749938964844,46.46117401123047,86264000
2018-06-06,48.407501220703125,48.52000045776367,47.97999954223633,48.494998931884766,46.62220764160156,83734400
2018-06-07,48.53499984741211,48.54999923706055,48.084999084472656,48.3650016784668,46.49723434448242,85388800
2018-06-08,47.79249954223633,48.0,47.442501068115234,47.92499923706055,46.074222564697266,106627200
2018-06-11,47.837501525878906,47.99250030517578,47.5525016784668,47.807498931884766,45.961265563964844,73234000
2018-06-12,47.84749984741211,48.15250015258789,47.787498474121094,48.06999969482422,46.213626861572266,67644400
2018-06-13,48.10499954223633,48.220001220703125,47.61000061035156,47.67499923706055,45.833885192871094,86553600
2018-06-14,47.88750076293945,47.89250183105469,47.55500030517578,47.70000076293945,45.857913970947266,86440400
2018-06-15,47.50749969482422,47.540000915527344,47.064998626708984,47.209999084472656,45.38683319091797,246876800
2018-06-18,46.970001220703125,47.30500030517578,46.79999923706055,47.185001373291016,45.36280059814453,73939600
2018-06-19,46.28499984741211,46.58250045776367,45.86249923706055,46.42250061035156,44.6297492980957,134314000
2018-06-20,46.587501525878906,46.79999923706055,46.432498931884766,46.625,44.824424743652344,82514800
2018-06-21,46.8125,47.087501525878906,46.23500061035156,46.3650016784668,44.574466705322266,102847600
2018-06-22,46.529998779296875,46.537498474121094,46.17499923706055,46.22999954223633,44.4446907043457,108801600
2018-06-25,45.849998474121094,46.22999954223633,45.182498931884766,45.54249954223633,43.78373336791992,126652400
2018-06-26,45.747501373291016,46.63249969482422,45.6349983215332,46.10749816894531,44.32691192626953,98276800
2018-06-27,46.307498931884766,46.81999969482422,46.00749969482422,46.040000915527344,44.26202392578125,101141200
2018-06-28,46.025001525878906,46.5525016784668,45.95000076293945,46.375,44.584083557128906,69460800
2018-06-29,46.5724983215332,46.79750061035156,45.727500915527344,46.27750015258789,44.4903450012207,90950800
2018-07-02,45.95500183105469,46.82500076293945,45.85499954223633,46.79499816894531,44.987857818603516,70925200
2018-07-03,46.9474983215332,46.98749923706055,45.8849983215332,45.97999954223633,44.20433807373047,55819200
2018-07-05,46.314998626708984,46.602500915527344,46.06999969482422,46.349998474121094,44.56005096435547,66416800
2018-07-06,46.35499954223633,47.10749816894531,46.29999923706055,46.99250030517578,45.1777458190918,69940800
2018-07-09,47.375,47.66999816894531,47.32500076293945,47.64500045776367,45.8050422668457,79026400
2018-07-10,47.6775016784668,47.81999969482422,47.54499816894531,47.587501525878906,45.749759674072266,63756400
2018-07-11,47.125,47.44499969482422,46.90250015258789,46.970001220703125,45.156105041503906,75326000
2018-07-12,47.38249969482422,47.852500915527344,47.32749938964844,47.75749969482422,45.91319274902344,72164400
2018-07-13,47.77000045776367,47.959999084472656,47.724998474121094,47.83250045776367,45.985294342041016,50055600
2018-07-16,47.880001068115234,48.162498474121094,47.60499954223633,47.727500915527344,45.88434982299805,60172400
2018-07-17,47.4375,47.967498779296875,47.29999923706055,47.86249923706055,46.014137268066406,62138000
2018-07-18,47.94499969482422,47.95000076293945,47.48249816894531,47.599998474121094,45.761775970458984,65573600
2018-07-19,47.42250061035156,48.13750076293945,47.42250061035156,47.970001220703125,46.11749267578125,81147200
2018-07-20,47.94499969482422,48.10749816894531,47.54249954223633,47.86000061035156,46.01172637939453,82704800
2018-07-23,47.66999816894531,47.9900016784668,47.38999938964844,47.90250015258789,46.05259704589844,63957600
2018-07-24,48.11249923706055,48.415000915527344,48.01250076293945,48.25,46.38667678833008,74791600
2018-07-25,48.26499938964844,48.712501525878906,48.10749816894531,48.70500183105469,46.82411193847656,66839600
2018-07-26,48.65250015258789,48.9900016784668,48.40250015258789,48.5525016784668,46.677494049072266,76304000
2018-07-27,48.747501373291016,48.79750061035156,47.525001525878906,47.744998931884766,45.901180267333984,96096000
2018-07-30,47.974998474121094,48.04999923706055,47.26750183105469,47.477500915527344,45.64400863647461,84118000
2018-07-31,47.57500076293945,48.03499984741211,47.334999084472656,47.5724983215332,45.73533248901367,157492000
2018-08-01,49.782501220703125,50.439998626708984,49.32749938964844,50.375,48.42961120605469,271742800
2018-08-02,50.14500045776367,52.095001220703125,50.087501525878906,51.84749984741211,49.84524154663086,249616000
2018-08-03,51.75749969482422,52.185001373291016,51.369998931884766,51.997501373291016,49.98945617675781,133789600
2018-08-06,52.0,52.3125,51.76750183105469,52.26750183105469,50.249027252197266,101701600
2018-08-07,52.33000183105469,52.375,51.689998626708984,51.77750015258789,49.77794647216797,102349600
2018-08-08,51.51250076293945,51.95249938964844,51.130001068115234,51.8125,49.81159591674805,90102000
2018-08-09,52.38249969482422,52.44499969482422,51.79999923706055,52.220001220703125,50.20335388183594,93970400
2018-08-10,51.84000015258789,52.275001525878906,51.66749954223633,51.88249969482422,50.053829193115234,98444800
2018-08-13,52.32749938964844,52.73749923706055,51.92499923706055,52.217498779296875,50.37702178955078,103563600
2018-08-14,52.540000915527344,52.63999938964844,52.064998626708984,52.4375,50.58926773071289,82992000
2018-08-15,52.30500030517578,52.685001373291016,52.08250045776367,52.560001373291016,50.70744323730469,115230400
2018-08-16,52.9375,53.45249938964844,52.86750030517578,53.33000183105469,51.45030975341797,114001600
2018-08-17,53.36000061035156,54.48749923706055,53.290000915527344,54.39500045776367,52.4777717590332,141708000
2018-08-20,54.525001525878906,54.79499816894531,53.77750015258789,53.8650016784668,51.966453552246094,121150800
2018-08-21,54.20000076293945,54.29750061035156,53.50749969482422,53.7599983215332,51.865150451660156,104639200
2018-08-22,53.525001525878906,54.09000015258789,53.459999084472656,53.76250076293945,51.86756134033203,76072400
2018-08-23,53.662498474121094,54.26250076293945,53.650001525878906,53.872501373291016,51.97368621826172,75532800
2018-08-24,54.150001525878906,54.224998474121094,53.77750015258789,54.040000915527344,52.135284423828125,73905600
2018-08-27,54.287498474121094,54.685001373291016,54.08250045776367,54.48500061035156,52.564605712890625,82100400
2018-08-28,54.752498626708984,55.1349983215332,54.72999954223633,54.92499923706055,52.98909378051758,91107200
2018-08-29,55.037498474121094,55.872501373291016,54.852500915527344,55.744998931884766,53.78018569946289,109019200
2018-08-30,55.8125,57.064998626708984,55.599998474121094,56.25749969482422,54.27462387084961,195175200
2018-08-31,56.627498626708984,57.217498779296875,56.5,56.907501220703125,54.901710510253906,173360400
2018-09-04,57.102500915527344,57.29499816894531,56.657501220703125,57.09000015258789,55.07777786254883,109560400
2018-09-05,57.247501373291016,57.41749954223633,56.275001525878906,56.717498779296875,54.718406677246094,133332000
2018-09-06,56.557498931884766,56.837501525878906,55.32500076293945,55.775001525878906,53.80912780761719,137160000
2018-09-07,55.462501525878906,56.342498779296875,55.1775016784668,55.32500076293945,53.3749885559082,150479200
2018-09-10,55.23749923706055,55.462501525878906,54.11750030517578,54.58250045776367,52.65865707397461,158066000
2018-09-11,54.502498626708984,56.07500076293945,54.13999938964844,55.962501525878906,53.990028381347656,142996000
2018-09-12,56.23500061035156,56.25,54.959999084472656,55.26750183105469,53.31951904296875,197114800
2018-09-13,55.880001068115234,57.087501525878906,55.64250183105469,56.602500915527344,54.60745620727539,166825600
2018-09-14,56.4375,56.709999084472656,55.630001068115234,55.959999084472656,53.98760986328125,127997200
2018-09-17,55.537498474121094,55.73749923706055,54.317501068115234,54.470001220703125,52.55012512207031,148780400
2018-09-18,54.4474983215332,55.462501525878906,54.279998779296875,54.560001373291016,52.636962890625,126286800
2018-09-19,54.625,54.904998779296875,53.82500076293945,54.592498779296875,52.668312072753906,108495200
2018-09-20,55.060001373291016,55.56999969482422,54.787498474121094,55.00749969482422,53.06867980957031,106435200
2018-09-21,55.19499969482422,55.34000015258789,54.3224983215332,54.415000915527344,52.49706268310547,384986800
2018-09-24,54.20500183105469,55.314998626708984,54.157501220703125,55.1974983215332,53.251983642578125,110773600
2018-09-25,54.9375,55.70500183105469,54.92499923706055,55.54750061035156,53.589656829833984,98217600
2018-09-26,55.25,55.9375,54.939998626708984,55.10499954223633,53.162750244140625,95938800
2018-09-27,55.95500183105469,56.61000061035156,55.8849983215332,56.23749923706055,54.25532913208008,120724800
2018-09-28,56.1974983215332,56.459999084472656,56.005001068115234,56.435001373291016,54.44586944580078,91717600
2018-10-01,56.98749923706055,57.35499954223633,56.587501525878906,56.814998626708984,54.812477111816406,94403200
2018-10-02,56.8125,57.5,56.657501220703125,57.31999969482422,55.29967498779297,99152800
2018-10-03,57.51250076293945,58.36750030517578,57.44499969482422,58.01750183105469,55.97260284423828,114619200
2018-10-04,57.69499969482422,58.087501525878906,56.682498931884766,56.997501373291016,54.9885368347168,128168000
2018-10-05,56.9900016784668,57.102500915527344,55.14500045776367,56.0724983215332,54.09614562988281,134322000
2018-10-08,55.5525016784668,56.20000076293945,55.04999923706055,55.942501068115234,53.970726013183594,118655600
2018-10-09,55.90999984741211,56.817501068115234,55.5625,56.717498779296875,54.718406677246094,107564000
2018-10-10,56.3650016784668,56.587501525878906,54.01250076293945,54.09000015258789,52.18352127075195,167962400
2018-10-11,53.630001068115234,54.875,53.08000183105469,53.61249923706055,51.72285079956055,212497600
2018-10-12,55.10499954223633,55.720001220703125,54.209999084472656,55.52750015258789,53.57035446166992,161351600
2018-10-15,55.290000915527344,55.45750045776367,54.317501068115234,54.34000015258789,52.424713134765625,123164000
2018-10-16,54.73249816894531,55.747501373291016,54.189998626708984,55.537498474121094,53.57999038696289,116736000
2018-10-17,55.57500076293945,55.65999984741211,54.834999084472656,55.29750061035156,53.34845733642578,91541600
2018-10-18,54.46500015258789,54.935001373291016,53.25,54.005001068115234,52.10151672363281,130325200
2018-10-19,54.51499938964844,55.314998626708984,54.35749816894531,54.82749938964844,52.89502716064453,132314800
2018-10-22,54.9474983215332,55.84000015258789,54.73500061035156,55.162498474121094,53.21821594238281,115168400
2018-10-23,53.95750045776367,55.8125,53.67499923706055,55.682498931884766,53.719879150390625,155071200
2018-10-24,55.650001525878906,56.057498931884766,53.6349983215332,53.772499084472656,51.8772087097168,163702000
2018-10-25,54.4275016784668,55.345001220703125,54.1875,54.95000076293945,53.01320266723633,119423200
2018-10-26,53.974998474121094,55.04750061035156,53.16749954223633,54.07500076293945,52.16904830932617,189033600
2018-10-29,54.79750061035156,54.92250061035156,51.522499084472656,53.060001373291016,51.1898307800293,183742000
2018-10-30,52.787498474121094,53.79499816894531,52.317501068115234,53.32500076293945,51.44548034667969,146640000
2018-10-31,54.220001220703125,55.11249923706055,54.154998779296875,54.71500015258789,52.786495208740234,153435600
2018-11-01,54.76250076293945,55.59000015258789,54.20249938964844,55.55500030517578,53.596885681152344,233292800
2018-11-02,52.38750076293945,53.412498474121094,51.35749816894531,51.869998931884766,50.04176712036133,365314800
2018-11-05,51.07500076293945,51.09749984741211,49.54249954223633,50.397499084472656,48.62117004394531,264654800
2018-11-06,50.47999954223633,51.18000030517578,50.42250061035156,50.942501068115234,49.14695358276367,127531600
2018-11-07,51.49250030517578,52.51499938964844,51.032501220703125,52.48749923706055,50.637508392333984,133697600
2018-11-08,52.494998931884766,52.529998779296875,51.6875,52.122501373291016,50.46082305908203,101450400
2018-11-09,51.38750076293945,51.502498626708984,50.5625,51.11750030517578,49.48786163330078,137463200
2018-11-12,49.75,49.962501525878906,48.4474983215332,48.54249954223633,46.99495315551758,204542000
2018-11-13,47.907501220703125,49.29499816894531,47.86249923706055,48.057498931884766,46.525413513183594,187531600
2018-11-14,48.474998474121094,48.619998931884766,46.48249816894531,46.70000076293945,45.21119689941406,243204000
2018-11-15,47.09749984741211,47.99250030517578,46.724998474121094,47.852500915527344,46.32694625854492,185915200
2018-11-16,47.625,48.74250030517578,47.3650016784668,48.38249969482422,46.840049743652344,147713200
2018-11-19,47.5,47.67499923706055,46.247501373291016,46.46500015258789,44.983680725097656,167701200
2018-11-20,44.592498779296875,45.36750030517578,43.877498626708984,44.244998931884766,42.83445358276367,271300800
2018-11-21,44.932498931884766,45.067501068115234,44.13750076293945,44.19499969482422,42.78605651855469,124496800
2018-11-23,43.73500061035156,44.150001525878906,43.025001525878906,43.0724983215332,41.699337005615234,94496000
2018-11-26,43.560001373291016,43.73749923706055,42.564998626708984,43.654998779296875,42.26326370239258,179994000
2018-11-27,42.877498626708984,43.692501068115234,42.720001220703125,43.560001373291016,42.171295166015625,165549600
2018-11-28,44.182498931884766,45.3224983215332,43.73249816894531,45.23500061035156,43.79289627075195,184250000
2018-11-29,45.665000915527344,45.70000076293945,44.42499923706055,44.88750076293945,43.456478118896484,167080000
2018-11-30,45.0724983215332,45.08250045776367,44.25749969482422,44.64500045776367,43.22170639038086,158126000
2018-12-03,46.1150016784668,46.23500061035156,45.3025016784668,46.20500183105469,44.731971740722656,163210000
2018-12-04,45.23749923706055,45.59749984741211,44.067501068115234,44.17250061035156,42.76427459716797,165377200
2018-12-06,42.939998626708984,43.69499969482422,42.60499954223633,43.68000030517578,42.287479400634766,172393600
2018-12-07,43.372501373291016,43.622501373291016,42.07500076293945,42.122501373291016,40.77962875366211,169126400
2018-12-10,41.25,42.522499084472656,40.83250045776367,42.400001525878906,41.048274993896484,248104000
2018-12-11,42.915000915527344,42.9474983215332,41.75,42.157501220703125,40.81351089477539,189126800
2018-12-12,42.599998474121094,42.97999954223633,42.255001068115234,42.275001525878906,40.92726516723633,142510800
2018-12-13,42.622501373291016,43.14250183105469,42.38750076293945,42.73749923706055,41.375022888183594,127594400
2018-12-14,42.25,42.27000045776367,41.31999969482422,41.369998931884766,40.05111312866211,162814800
2018-12-17,41.36249923706055,42.087501525878906,40.682498931884766,40.98500061035156,39.678382873535156,177151600
2018-12-18,41.345001220703125,41.88249969482422,41.09749984741211,41.51750183105469,40.19390869140625,135366000
2018-12-19,41.5,41.86249923706055,39.772499084472656,40.22249984741211,38.9401969909668,196189200
2018-12-20,40.099998474121094,40.52750015258789,38.82500076293945,39.20750045776367,37.95755386352539,259092000
2018-12-21,39.21500015258789,39.540000915527344,37.407501220703125,37.682498931884766,36.48117446899414,382978400
2018-12-24,37.037498474121094,37.88750076293945,36.647499084472656,36.70750045776367,35.53725814819336,148676800
2018-12-26,37.07500076293945,39.307498931884766,36.68000030517578,39.29249954223633,38.03984451293945,234330000
2018-12-27,38.959999084472656,39.192501068115234,37.51750183105469,39.037498474121094,37.792972564697266,212468400
2018-12-28,39.375,39.630001068115234,38.63750076293945,39.057498931884766,37.81233596801758,169165600
2018-12-31,39.63249969482422,39.84000015258789,39.119998931884766,39.435001373291016,38.177799224853516,140014000
2019-01-02,38.72249984741211,39.712501525878906,38.557498931884766,39.47999954223633,38.22136306762695,148158800
2019-01-03,35.994998931884766,36.43000030517578,35.5,35.54750061035156,34.41423797607422,365248800
2019-01-04,36.13249969482422,37.13750076293945,35.95000076293945,37.064998626708984,35.88335037231445,234428400
2019-01-07,37.17499923706055,37.20750045776367,36.474998474121094,36.98249816894531,35.80349349975586,219111200
2019-01-08,37.38999938964844,37.95500183105469,37.130001068115234,37.6875,36.48601531982422,164101200
2019-01-09,37.8224983215332,38.63249969482422,37.407501220703125,38.32749938964844,37.10560989379883,180396400
2019-01-10,38.125,38.49250030517578,37.71500015258789,38.45000076293945,37.224205017089844,143122800
2019-01-11,38.220001220703125,38.42499923706055,37.877498626708984,38.0724983215332,36.858741760253906,108092800
2019-01-14,37.712501525878906,37.817501068115234,37.30500030517578,37.5,36.30449295043945,129756800
2019-01-15,37.567501068115234,38.34749984741211,37.51250076293945,38.26750183105469,37.047523498535156,114843600
2019-01-16,38.27000045776367,38.970001220703125,38.25,38.73500061035156,37.5001220703125,122278800
2019-01-17,38.54999923706055,39.415000915527344,38.314998626708984,38.96500015258789,37.722782135009766,119284800
2019-01-18,39.375,39.470001220703125,38.994998931884766,39.20500183105469,37.95513916015625,135004000
2019-01-22,39.102500915527344,39.182498931884766,38.154998779296875,38.32500076293945,37.10319137573242,121576000
2019-01-23,38.537498474121094,38.78499984741211,37.92499923706055,38.47999954223633,37.25324249267578,92522400
2019-01-24,38.52750015258789,38.619998931884766,37.935001373291016,38.17499923706055,36.95797348022461,101766000
2019-01-25,38.869998931884766,39.532501220703125,38.58000183105469,39.439998626708984,38.18263626098633,134142000
2019-01-28,38.9474983215332,39.08250045776367,38.415000915527344,39.07500076293945,37.829280853271484,104768400
2019-01-29,39.0625,39.532501220703125,38.52750015258789,38.66999816894531,37.43718338012695,166348800
2019-01-30,40.8125,41.537498474121094,40.057498931884766,41.3125,39.995445251464844,244439200
2019-01-31,41.52750015258789,42.25,41.13999938964844,41.61000061035156,40.28346633911133,162958400
2019-02-01,41.7400016784668,42.244998931884766,41.48249816894531,41.630001068115234,40.302825927734375,130672400
2019-02-04,41.852500915527344,42.915000915527344,41.81999969482422,42.8125,41.447628021240234,125982000
2019-02-05,43.21500015258789,43.77000045776367,43.087501525878906,43.54499816894531,42.156768798828125,144406400
2019-02-06,43.662498474121094,43.89250183105469,43.212501525878906,43.560001373291016,42.171295166015625,112958400
2019-02-07,43.099998474121094,43.48500061035156,42.584999084472656,42.73500061035156,41.372596740722656,126966800
2019-02-08,42.247501373291016,42.665000915527344,42.10499954223633,42.602500915527344,41.421207427978516,95280000
2019-02-11,42.76250076293945,42.8025016784668,42.3125,42.35749816894531,41.18299102783203,83973600
2019-02-12,42.525001525878906,42.75,42.42499923706055,42.72249984741211,41.53788757324219,89134000
2019-02-13,42.84749984741211,43.119998931884766,42.47999954223633,42.54499816894531,41.365299224853516,89960800
2019-02-14,42.4275016784668,42.814998626708984,42.345001220703125,42.70000076293945,41.5160026550293,87342800
2019-02-15,42.8125,42.92499923706055,42.4375,42.60499954223633,41.42363357543945,98507200
2019-02-19,42.4275016784668,42.86000061035156,42.372501373291016,42.73249816894531,41.547603607177734,75891200
2019-02-20,42.79750061035156,43.33000183105469,42.747501373291016,43.00749969482422,41.814979553222656,104457600
2019-02-21,42.95000076293945,43.092498779296875,42.57500076293945,42.76499938964844,41.57920455932617,68998800
2019-02-22,42.89500045776367,43.25,42.845001220703125,43.24250030517578,42.043460845947266,75652800
2019-02-25,43.540000915527344,43.967498779296875,43.48749923706055,43.557498931884766,42.3497314453125,87493600
2019-02-26,43.4275016784668,43.82500076293945,43.29249954223633,43.58250045776367,42.37403869628906,68280800
2019-02-27,43.3025016784668,43.75,43.182498931884766,43.717498779296875,42.50529098510742,111341600
2019-02-28,43.58000183105469,43.727500915527344,43.22999954223633,43.287498474121094,42.087215423583984,112861600
2019-03-01,43.56999969482422,43.787498474121094,43.22249984741211,43.74250030517578,42.529598236083984,103544800
2019-03-04,43.92250061035156,44.4375,43.49250030517578,43.962501525878906,42.743499755859375,109744800
2019-03-05,43.98500061035156,44.0,43.6349983215332,43.88249969482422,42.665714263916016,78949600
2019-03-06,43.66749954223633,43.872501373291016,43.48500061035156,43.630001068115234,42.42022705078125,83241600
2019-03-07,43.467498779296875,43.61000061035156,43.005001068115234,43.125,41.929229736328125,99185600
2019-03-08,42.58000183105469,43.26750183105469,42.375,43.227500915527344,42.02888107299805,95997600
2019-03-11,43.872501373291016,44.779998779296875,43.837501525878906,44.724998474121094,43.48486328125,128044000
2019-03-12,45.0,45.66749954223633,44.842498779296875,45.227500915527344,43.97343063354492,129870400
2019-03-13,45.5625,45.82500076293945,45.22999954223633,45.4275016784668,44.16787338256836,124130000
2019-03-14,45.974998474121094,46.025001525878906,45.63999938964844,45.932498931884766,44.65887451171875,94318000
2019-03-15,46.212501525878906,46.83250045776367,45.935001373291016,46.529998779296875,45.23979949951172,156171600
2019-03-18,46.45000076293945,47.09749984741211,46.4474983215332,47.005001068115234,45.70163345336914,104879200
2019-03-19,47.087501525878906,47.247501373291016,46.47999954223633,46.63249969482422,45.33946228027344,126585600
2019-03-20,46.557498931884766,47.372501373291016,46.182498931884766,47.040000915527344,45.73566436767578,124140800
2019-03-21,47.505001068115234,49.08250045776367,47.45249938964844,48.772499084472656,47.42012023925781,204136800
2019-03-22,48.834999084472656,49.42250061035156,47.69499969482422,47.76250076293945,46.43813705444336,169630800
2019-03-25,47.877498626708984,47.994998931884766,46.650001525878906,47.185001373291016,45.876644134521484,175381200
2019-03-26,47.915000915527344,48.220001220703125,46.14500045776367,46.6974983215332,45.40266799926758,199202000
